text1,text2,pred,truth
missile site,adding a crowning touch of beauty (to),-0.1129,False
"only cut (otherwise left as-is, e.g. hair)",destroying,0.302,False
"last (couple of years, etc.)",for the first time,0.2507,False
diminutive,pass_over,-0.01747,False
party,mountain hamlet,0.02373,False
plant,study,0.2852,False
Canada,prototype,-0.134,False
unclear,prosecution without physical restraint,0.2223,False
White's thrush (Zoothera dauma),tatami mat room,-0.0532,False
Kushan dynasty (of India; approx. 60-375 CE),shaving cream,-0.010544,False
by reflex,XO sauce (spicy seafood sauce used primarily in Cantonese cooking),-0.1462,False
wild,wild,1.0,True
attacking in waves,territory,-0.1504,False
(not) at all,critical (touch and go) situation,-0.102,False
new,citron (Citrus medica),0.014725,False
hurdles,cook's apron,-0.04144,False
investor account,accession,0.213,False
aquatic (life),extraordinary,-0.0954,False
family man,The Sign of Four (novel by Conan Doyle),-0.0446,False
bathyal zone,bathyal zone,1.0,True
frugal,precarious,0.153,False
this year,Bromeliales,0.02676,False
untune,unstrain,0.1984,False
expensive,Fujiya (Japanese confectionary maker),0.2537,False
"while (e.g. standing, alive)",equipment store (storage space),0.1111,False
public corporation,rolled book,-0.0097,False
for work,cypress,-0.08093,False
defective goods,calculable,-0.2119,False
originate_in,IMF,0.0114,False
growth,nondevelopment,0.02304,False
post-anal gut,post-anal gut,1.001,True
contention,to be prejudiced,-0.01738,False
scapula,to run into,0.06366,False
crop-dusting,unusual,-0.03967,False
friendly,community,0.2944,False
quadrennial,recurring every four years,0.617,True
(tobacco) pipe with metal tipped stem,ice coming from water is colder than water,-0.06573,False
silviculture,5W1H,0.1197,False
myself and others,hanging down,-0.12067,False
industrial reserve force,the ranks of the unemployed,0.1364,False
utensils,space tourism,-0.1908,False
high in the sky,high in the sky,1.001,True
rice cooker pot,to touch (each other),-0.05362,False
buy_in,anti-pollution measures,-0.12384,False
to idle away one's time,hindrance,-0.0897,False
untrimmed,that could work,-0.1254,False
attending physician,ADC,0.2036,False
letter of separation,batting,0.03662,False
sub-subsidiary,tactlessness,-0.11725,False
translatorese,estrangement,-0.09906,False
leadership competition,quality,-0.1583,False
pleasant sensation,pleasant sensation,1.0,True
to produce,castor oil plant (Ricinus communis),0.135,False
rear,cunning person,0.03976,False
offence,D layer (of the ionosphere),-0.08264,False
to reproach,to criticize,0.78,True
fig,to fall under someone's control,-0.1505,False
disembark,job magazine,0.10626,False
ripsaw,"tiger (feline, Panthera tigris)",0.1425,False
Romani person,unadjusted,-0.0997,False
Bohemian glass,base register,-0.00314,False
The Plum in the Golden Vase (classic of Chinese literature),visualization (for practicing a skill in one's mind)(practising),-0.1127,False
phoneme,to wait (anxiously) for,-0.0643,False
tightly,snugly,0.6094,True
miscalculation,income tax,-0.0931,False
collector,collect,0.482,False
detection,detection,1.0,True
transneptunian object,extrinsic,0.1434,False
combinatorics,set_out,0.1401,False
Thai basil (Ocimum basilicum),flint fire,-0.00976,False
yellowish colour (color),board and lodging,0.076,False
acquittal,"to feel emotions (e.g. joy, bravery, etc.)",-0.1724,False
domestic,in general,0.0841,False
dip,float,0.09607,False
henna,unnecessary,-0.02417,False
ebullism,Fujiwhara effect,-0.117,False
picturesque design,adherence to the shogunate,-0.0598,False
whether willing or not,herbal bath,0.006035,False
teeming with culture,Neptune (planet),0.007465,False
somewhere to go,general semantics,-0.003914,False
"meeting place for assignations, drinking, etc.",gambler,-0.0337,False
to raise,to lose money,0.147,False
Hachiōji (city),translation of a foreign language into Japanese,0.04633,False
slovenly,unrestraint,-0.12317,False
nonsensical,thinly made,0.3489,False
result,commendable,0.08136,False
bowl of rice topped with tuna,chatter,-0.02066,False
pointing stick,stubborn,0.1273,False
sleazebag,drawing,0.03735,False
P.O.box address,mosquito repellent,-0.1567,False
participation in politics,voting,0.628,True
thatched with,"alcohol drunk as a punishment (for arriving late, losing a game, etc.)",-0.0349,False
a single kimono,to place (under guard or doctor),-0.05713,False
crematory,willingly,-0.0681,False
made of gold,to outweigh,0.09247,False
reader model,amateur model who appears in fashion magazines,0.729,True
postmortem fetal extrusion,(layer of) paint,0.03357,False
systematization,soil temperature,-0.1029,False
yodan verb conjugation,cardinal (bird) (Cardinalis cardinalis),-0.1282,False
cabinet (of a government),ramekin,-0.05386,False
proper fraction,vacuum packaging,-0.10706,False
current decreasing resistor,osteoarthritis of the hip,0.00163,False
were it not for,inner,-0.02895,False
webcast,microwaving,0.2313,False
due,inequitable,-0.01541,False
"person who clears the way for a high-ranking person, procession, etc.",tributary,0.2234,False
Zoid,defective merchandise,0.07874,False
chimney,chimney,1.0,True
batting order,batting order,1.0,True
ice floe,to give board,0.0959,False
don't you think?,index card,0.0454,False
persona,roping oneself up,0.03302,False
"stiff (atmosphere, manner, etc.)",unfriendly,0.5713,True
Panmunjeom,"small-scale neighborhood associations established during WWII for fire fighting, policing, etc.",0.384,False
right livelihood,deal_out,0.2725,False
and,Beta Ori,0.1489,False
unresolved,one's letter,-0.11285,False
reticulated,reticulated,1.0,True
doubtful,holding in one's arms,-0.01805,False
indicator,to vie for,-0.0906,False
co-signer,moistening,0.01761,False
adopted child (usu. male),lacquerware,-0.0441,False
(adult male) Asian sheepshead wrasse (Semicossyphus reticulatus),large group of stones,-0.0536,False
repeated initials (in Chinese poetry),wasteful expenses,-0.1197,False
falling over sideways,marriage vows,-0.01538,False
non-negative integer,whole number,0.405,True
next version,nitrogenous fertiliser,-0.005783,False
invitation,goodwill,0.3005,False
fighter (for),boxer,0.659,True
carbon-14 dating,personnel administration,-0.04303,False
gulf,tapeworms,0.0614,False
hue,tint,0.7334,True
fixed idea,paper wedding (anniversary),0.08813,False
resting potential,speaking with a trill,0.02724,False
to hear a voice,obsession,-0.2651,False
kanji reading and meaning,defense,-0.1411,False
to cajole,dear,-0.013695,False
bye,see ya (afterwards),0.722,True
braided hat,orgasm,0.03378,False
carpark,domestic animal research centre,0.3516,False
it's nothing,to size up (e.g. customer when setting a high price),-0.11224,False
dialectic,education skills,0.2122,False
(professional) attire,disallow,0.00908,False
bedchamber,Nippon Chemi-Con Corporation,-0.03867,False
ballot-counting place,badger game,0.07935,False
piemontite,manganese epidote,0.4673,True
ladies' man,eulogy,-0.0508,False
enemy,transfer price,0.1289,False
understandable,cash_in_on,0.2067,False
fill (in graphics),simpleton,0.02222,False
Where's Wally? (book series),convolutional code,-0.01833,False
good thing,good deed,0.6167,True
a size smaller,multivalent,-0.05804,False
dragon boat race,silence detection,-0.0975,False
term of validity,term of validity,1.0,True
to not take at face value,"pixel defect (on an LCD display, e.g. dead pixel)",0.04456,False
condensed milk,panties,-0.1005,False
aboard an aeroplane (airplane),thoughtlessness,0.03827,False
leaving everything up to someone else,underclocking,0.2405,False
to disguise oneself as,cool (i.e. calm and collected),-0.11505,False
Council of Local Authorities for International Relations,CLAIR,0.2155,True
coolness,coolness,1.001,True
defined,mongoose,-0.01226,False
toadying,pen nibs,0.1283,False
merry,merry,1.0,True
it's not like it's the end of the world,refreshing,-0.05148,False
Amniota,followed by ...,0.0661,False
disinherit,good omen,0.00644,False
after tax income,to reminisce,0.01026,False
closed,use_up,-0.00431,False
Earth art,to say often,-0.1759,False
Norma Jean and Marilyn (film),skillful,-0.0913,False
hundreds and thousands,to be claustrophobic,-0.0589,False
Cable News Network,cancer of the pharynx,0.2264,False
UN Economic and Social Council,female servant hired to take the blame for a noblewoman's farts,-0.004887,False
cellophane tape,thin,0.11725,False
behind the waves,dislodge,-0.0349,False
family crest based on a japonica flower,bump_off,-0.0805,False
amassing of wealth,wild card,-0.00481,False
pleasant,exorcism,-0.05435,False
(number) base (e.g. 10),Sauvignon blanc (wine grape variety),0.05032,False
pedicel,to set atop,-0.03078,False
accession to the throne,thank-you letter,0.0239,False
look_away,enum,-0.0464,False
I'm off,figure,-0.0793,False
speculation,to puzzle,0.01202,False
to grow increasingly severe,Olestra (brand-name synthetic cooking oil),-0.03308,False
arrow,antiemetic,0.006695,False
expert,person carrying a letter,0.174,False
senior group member,Java (Indonesian island),-0.1015,False
mostly alone,mostly alone,0.9995,True
structure,Shōwa era,0.0838,False
winding around,pass_over,0.3271,False
simply,stipend,-0.1203,False
rompers,dissatisfaction with the work (role) given to one,-0.014145,False
proto-Sinaitic script,shogunate government,-0.007526,False
turning point,pessimism,0.06186,False
person who has full legal capacity,to revere as a god,0.03802,False
Jaws (film),coastland,0.12134,False
sale,intelligence bureau,-0.0374,False
God,to chat with,-0.1008,False
largely,largely,1.0,True
black-faced kangaroo,underside,0.0866,False
Japanism,Lady,-0.1495,False
unaccompanied part of the Heike Monogatari chanting,Joint Staff Council,-0.0263,False
hopeless,in vain,0.6377,True
send_away,tinned tuna,-0.01567,False
burnt field,captain (of a European ship; Edo period),0.02122,False
Bombay blood group,domical,0.08154,False
San (people),descendant,0.2815,False
Fall of Berlin (1945),discourtesy,-0.01888,False
being watchful,with a thud,-0.1562,False
to get rid of,"one step forward, many steps backward",-0.0472,False
unpredictability,indecisiveness,0.10803,False
excellent,dejected,0.01168,False
all day long,reprinting (of a book),-0.1467,False
cold permanent wave,eldest and second eldest brother,0.02296,False
cold (to the touch),cute,0.1989,False
have-not,heterosexual person,0.11334,False
to consider another's point of view,brains,0.03912,False
sore point,outwardly,-0.1209,False
to prepare oneself (for the worst),to resolve oneself,0.7207,True
Anthocidaris crassispina,ordinary income,-0.02408,False
you,call_out,0.08563,False
foster sibling,foster brother,0.617,True
things to note,important points,0.701,True
urgent,serious,0.5947,True
unsympathetic,hot,0.0773,False
ground,inessential,-0.1251,False
Kumon,needs,-0.05664,False
submarine volcano,domestic violence,-0.01581,False
mild,trick photography,-0.1401,False
multiple regression analysis,Z chromosome,0.05914,False
mansion,large house,0.593,True
mixture,waiving (a right),-0.02277,False
icecream cone popular in Akita Prefecture,to make use of (e.g. threats),0.01974,False
quiet,lethargic,0.5376,True
border_on,seizure,0.2576,False
institute,Special Permission to Stay in Japan,0.1079,False
overcrowded,overcrowded,0.9995,True
positive reaction (to medical test),to be slightly offended,0.1526,False
fault-block mountains,spirit level,0.185,False
person being chased,to cease,-0.0845,False
progressive probation,to hold on to,-9.86e-05,False
spreadsheet application,smotana,0.02243,False
Nippon Credit Bank,organization,0.03815,False
uncomplaining,compact,-0.03766,False
try,try_out,0.9756,True
to melt (of metal),wait a sec,-0.1417,False
"severely (criticize, run down, etc.)",terribly,0.66,True
absurd,absurd,1.001,True
sieve_out,dong dong,0.09753,False
to be resolved,"Suiko period (i.e. the Asuka period, esp. under the reign of Empress Suiko, approx. 592-628 CE)",0.06384,False
to prepare for,Dear Sir,-0.03198,False
mass consumption,to be obstinate,-0.0793,False
defect,verb prefix conveying emphasis and sometimes formality,-0.06696,False
faregate,ticket barrier,0.6396,True
diacetyl,hop_on,-0.1381,False
plug compatible,pragmatism,0.05795,False
not needing (any more of something),"no, thank you",0.5703,True
blank,blank,1.0,True
dud,to be pinched for,-0.1411,False
"to be enrolled (in a college, course of study, etc.)",foreground,0.07025,False
item,matter_to,0.61,True
fanciful notion,fanciful notion,1.001,True
rapid talking,font family,-0.002333,False
entirely,partly,-0.05655,False
close,unavailable,0.1744,False
infections or diseases of the ear,ASL,0.1998,False
nursing bottle,punk,0.006927,False
American brook lamprey (Lampetra appendix),sexually transmitted disease,-0.013725,False
copper wiring,first article,-0.073,False
superstrate,child who is doted on by their grandmother,-0.0741,False
to delude,feudalism,0.06076,False
included number,company with over 500 million yen in capital or over 20 billion yen in liabilities,-0.04196,False
torso,words and deeds,0.07697,False
to play with,untiring,-0.147,False
saying,aphorism,0.677,True
"being in charge (of a house, etc.)",non-engagement,0.06903,False
stylish,stylish,1.0,True
young girl,useful,-0.03613,False
dark red exterior with blue interior (color combination worn in autumn),guy,-0.10425,False
